base_lr,lr,data_time,loss,loss_cls,loss_bbox,time,epoch,iter,memory,step
0.0001321708108108108,0.0001321708108108108,1.4857689562965841,1.242846663822146,0.19145063310861588,1.0513960302752607,2.069623154752395,1.0,34.0,1328.0,34.0
0.00013617477477477477,0.00013617477477477477,1.444003541128976,1.2577087772744042,0.19786368395601,1.0598450937441417,2.024156107221331,1.0,35.0,1324.0,35.0
0.00014017873873873875,0.00014017873873873875,1.4041925138897366,1.2745399338503678,0.20419247324268022,1.070347461849451,1.9823610252804227,1.0,36.0,1332.0,36.0
0.00014418270270270272,0.00014418270270270272,1.3669503057325207,1.2888777509734437,0.21343771066214587,1.0754400431304365,1.9429933122686438,1.0,37.0,1342.0,37.0
0.0001481866666666667,0.0001481866666666667,1.3317937160793103,1.3041953911122524,0.22415366651196228,1.0800417257766974,1.9056153611132973,1.0,38.0,1339.0,38.0
0.00015219063063063066,0.00015219063063063066,1.2982200047908685,1.3188384309028969,0.23046546601332152,1.0883729675641427,1.8694806037805018,1.0,39.0,1327.0,39.0
0.00015619459459459463,0.00015619459459459463,1.2663612246513367,1.3341417487710714,0.23747737146914005,1.0966643784195185,1.8363959312438964,1.0,40.0,1334.0,40.0
0.0001601985585585586,0.0001601985585585586,1.2493770064377203,1.346213558461608,0.24120310566774228,1.1050104546110804,1.8184132285234405,2.0,41.0,1336.0,41.0
0.00016420252252252255,0.00016420252252252255,1.2208032664798556,1.3534861969805898,0.2472276414434115,1.106258557311126,1.7879439081464494,2.0,42.0,1324.0,42.0
0.0001682064864864865,0.0001682064864864865,1.193010125049325,1.3645738442969877,0.25184248457121294,1.1127313628446225,1.7591378300688987,2.0,43.0,1337.0,43.0
0.00017221045045045047,0.00017221045045045047,1.1666284799575806,1.3769194642928513,0.264871805567633,1.1120476617731831,1.7312808687036687,2.0,44.0,1332.0,44.0
0.0001762144144144144,0.0001762144144144144,1.1411504374610053,1.3872131609254412,0.27262939711411793,1.1145837654670079,1.7053281519148085,2.0,45.0,1328.0,45.0
0.00018021837837837838,0.00018021837837837838,1.116677076920219,1.3946413990596067,0.2767440854855206,1.1178973138980244,1.6808793078298154,2.0,46.0,1335.0,46.0
0.00018422234234234235,0.00018422234234234235,1.0933006317057508,1.402045488040498,0.2848527263453666,1.1171927632803613,1.6557637985716476,2.0,47.0,1327.0,47.0
0.0001882263063063063,0.0001882263063063063,1.0708788732687633,1.410276824918886,0.28887012011061114,1.121406706981361,1.632048135002454,2.0,48.0,1326.0,48.0
0.00019223027027027027,0.00019223027027027027,1.0493769937632036,1.4178303988004217,0.2916053402788785,1.1262250606502806,1.6092850821358817,2.0,49.0,1329.0,49.0
0.00019623423423423421,0.00019623423423423421,1.0289571571350098,1.424312762916088,0.29711486011743543,1.1271979048848153,1.5881615018844604,2.0,50.0,1335.0,50.0
0.00020023819819819816,0.00020023819819819816,0.031218214035034178,1.4559828352928161,0.30423020631074904,1.1517526304721832,0.5318936777114868,2.0,51.0,1334.0,51.0
0.0002042421621621621,0.0002042421621621621,0.03134203433990478,1.4884853288531303,0.3110460825264454,1.1774392484128475,0.5332632255554199,2.0,52.0,1337.0,52.0
0.00020824612612612608,0.00020824612612612608,0.03156886100769043,1.5201403468847274,0.3191601227223873,1.200980226844549,0.5339919567108155,2.0,53.0,1332.0,53.0
0.00021225009009009002,0.00021225009009009002,0.03187254428863526,1.5511904275417328,0.32403542697429655,1.2271550038456918,0.5350244235992432,2.0,54.0,1332.0,54.0
0.000216254054054054,0.000216254054054054,0.032148427963256836,1.578779074549675,0.3335322357714176,1.2452468433976174,0.536018590927124,2.0,55.0,1329.0,55.0
0.00022025801801801796,0.00022025801801801796,0.03235462665557862,1.6074400478601456,0.34025516495108604,1.2671848875284195,0.5367213726043701,2.0,56.0,1335.0,56.0
0.00022426198198198193,0.00022426198198198193,0.03254031181335449,1.6321459192037582,0.35111487567424776,1.2810310488939285,0.5371386432647705,2.0,57.0,1327.0,57.0
0.00022826594594594588,0.00022826594594594588,0.03268341541290283,1.6544226050376891,0.3571005117893219,1.2973220986127854,0.536878056526184,2.0,58.0,1341.0,58.0
0.00023226990990990985,0.00023226990990990985,0.03291967391967773,1.6817533159255982,0.3629550865292549,1.318798234462738,0.5362076711654663,2.0,59.0,1322.0,59.0
0.0002362738738738738,0.0002362738738738738,0.03300631523132324,1.696731117963791,0.3680430607497692,1.3286880624294282,0.5362298965454102,2.0,60.0,1325.0,60.0
0.00024027783783783777,0.00024027783783783777,0.033238577842712405,1.72219282746315,0.37711816921830177,1.3450746619701386,0.537455506324768,2.0,61.0,1334.0,61.0
0.0002442818018018017,0.0002442818018018017,0.03361347675323487,1.7442799293994904,0.38447038769721986,1.3598095452785492,0.53968843460083,2.0,62.0,1336.0,62.0
0.0002482857657657657,0.0002482857657657657,0.0339320182800293,1.7644473206996918,0.3927448198199272,1.371702502965927,0.555339961051941,2.0,63.0,1333.0,63.0
0.0002522897297297296,0.0002522897297297296,0.03862364768981934,1.7815620923042297,0.39887808203697206,1.3826840114593506,0.5776000118255615,2.0,64.0,1337.0,64.0
0.0002562936936936936,0.0002562936936936936,0.040682497024536135,1.7924048829078674,0.40778467416763303,1.3846202111244201,0.5847694206237793,2.0,65.0,1332.0,65.0
0.00026029765765765754,0.00026029765765765754,0.04092480659484863,1.7843015599250793,0.4144983673095703,1.369803192615509,0.5884859085083007,2.0,66.0,1333.0,66.0
0.0002643016216216215,0.0002643016216216215,0.041508359909057616,1.7878542685508727,0.41981838896870616,1.3680358815193177,0.5915125703811646,2.0,67.0,1345.0,67.0
0.0002683055855855855,0.0002683055855855855,0.04180941104888916,1.7823852610588073,0.42962500765919687,1.3527602553367615,0.5934843492507934,2.0,68.0,1328.0,68.0
0.00027230954954954946,0.00027230954954954946,0.04217553615570068,1.7791047024726867,0.4329700393974781,1.3461346673965453,0.5962517595291138,2.0,69.0,1331.0,69.0
0.00027631351351351343,0.00027631351351351343,0.04213478088378906,1.771567304134369,0.43940421879291536,1.3321630883216857,0.5977083206176758,2.0,70.0,1329.0,70.0
0.0002803174774774774,0.0002803174774774774,0.04237776279449463,1.758695695400238,0.4418143281340599,1.3168813705444335,0.5981514739990235,2.0,71.0,1323.0,71.0
0.0002843214414414413,0.0002843214414414413,0.04267963409423828,1.7477429270744325,0.44366326481103896,1.3040796637535095,0.6157126474380493,2.0,72.0,1338.0,72.0
0.0002883254054054053,0.0002883254054054053,0.04307182788848877,1.7409709477424622,0.44736514657735826,1.2936058020591736,0.6181893348693848,2.0,73.0,1335.0,73.0
0.0002923293693693692,0.0002923293693693692,0.043226857185363766,1.7333579516410829,0.44932434588670733,1.2840336060523987,0.6199103927612305,2.0,74.0,1333.0,74.0
0.0002963333333333332,0.0002963333333333332,0.043532733917236326,1.7194152331352235,0.44675976008176804,1.2726554763317108,0.6219928598403931,2.0,75.0,1333.0,75.0
0.0003003372972972971,0.0003003372972972971,0.04356017589569092,1.7112793231010437,0.45131520479917525,1.2599641239643098,0.6237454509735108,2.0,76.0,1344.0,76.0
0.00030434126126126107,0.00030434126126126107,0.04384993076324463,1.7018642544746398,0.4513569530844688,1.2505073082447051,0.6258883380889892,2.0,77.0,1335.0,77.0
0.00030834522522522504,0.00030834522522522504,0.0439311408996582,1.6937097525596618,0.44696619123220444,1.2467435657978059,0.6280064964294434,2.0,78.0,1332.0,78.0
0.000312349189189189,0.000312349189189189,0.04439176559448242,1.682139925956726,0.4457669970393181,1.2363729345798493,0.6300315093994141,2.0,79.0,1332.0,79.0
0.000316353153153153,0.000316353153153153,0.044452247619628904,1.668815429210663,0.44532877415418626,1.223486659526825,0.6293394804000855,2.0,80.0,1318.0,80.0
0.0003203571171171169,0.0003203571171171169,0.05609341144561768,1.6573411560058593,0.4462692472338676,1.211071914434433,0.6428446912765503,3.0,81.0,1326.0,81.0
0.0003243610810810809,0.0003243610810810809,0.05645891189575195,1.648394799232483,0.4470216247439385,1.2013731801509857,0.6449099349975586,3.0,82.0,1326.0,82.0
0.00032836504504504485,0.00032836504504504485,0.056382274627685545,1.6401952767372132,0.4422771301865578,1.19791815161705,0.6470453214645385,3.0,83.0,1339.0,83.0
0.00033236900900900876,0.00033236900900900876,0.05661767482757568,1.6285847067832946,0.44520311295986176,1.183381599187851,0.6477964496612549,3.0,84.0,1323.0,84.0
0.00033637297297297274,0.00033637297297297274,0.05673791885375976,1.621135048866272,0.4428428703546524,1.1782921826839448,0.6497280168533325,3.0,85.0,1327.0,85.0
0.0003403769369369367,0.0003403769369369367,0.05708390235900879,1.610917718410492,0.44258867561817167,1.1683290457725526,0.6505572557449341,3.0,86.0,1328.0,86.0
0.0003443809009009006,0.0003443809009009006,0.057181296348571775,1.604598867893219,0.4414025241136551,1.163196346759796,0.652884635925293,3.0,87.0,1336.0,87.0
0.00034838486486486454,0.00034838486486486454,0.05708175182342529,1.5915125346183776,0.43418119549751283,1.1573313426971437,0.6536753559112549,3.0,88.0,1324.0,88.0
0.0003523888288288285,0.0003523888288288285,0.05749444484710693,1.5816434597969056,0.43427242159843443,1.147371039390564,0.655534896850586,3.0,89.0,1327.0,89.0
0.00035639279279279243,0.00035639279279279243,0.05764120578765869,1.569459195137024,0.43262907564640046,1.1368301212787628,0.6570019483566284,3.0,90.0,1334.0,90.0
0.00036039675675675635,0.00036039675675675635,0.04687400341033936,1.5604222130775451,0.4323853552341461,1.128036857843399,0.6470151805877685,3.0,91.0,1334.0,91.0
0.00036440072072072027,0.00036440072072072027,0.046489930152893065,1.5563129568099976,0.43161141574382783,1.1247015416622161,0.6483219766616821,3.0,92.0,1325.0,92.0
0.0003684046846846842,0.0003684046846846842,0.04665017127990723,1.549762125015259,0.4330719619989395,1.1166901636123656,0.6498855352401733,3.0,93.0,1330.0,93.0
0.0003724086486486481,0.0003724086486486481,0.0467274808883667,1.5377697682380675,0.4233258366584778,1.1144439315795898,0.6513984775543213,3.0,94.0,1339.0,94.0
0.000376412612612612,0.000376412612612612,0.046937265396118165,1.5301812720298766,0.42049842596054077,1.1096828472614289,0.652518835067749,3.0,95.0,1335.0,95.0
0.000380416576576576,0.000380416576576576,0.04740574836730957,1.5282849955558777,0.42179261803627016,1.1064923799037933,0.6530991744995117,3.0,96.0,1333.0,96.0
0.00038442054054053996,0.00038442054054053996,0.04788865566253662,1.5233102917671204,0.41977794766426085,1.1035323441028595,0.6563342666625976,3.0,97.0,1338.0,97.0
0.0003884245045045039,0.0003884245045045039,0.048197994232177736,1.519103124141693,0.420337330698967,1.0987657940387725,0.658884596824646,3.0,98.0,1332.0,98.0
0.00039242846846846785,0.00039242846846846785,0.048401780128479004,1.5132867121696472,0.4211305207014084,1.0921561920642853,0.660523247718811,3.0,99.0,1338.0,99.0
0.0003964324324324318,0.0003964324324324318,0.04832047462463379,1.5068774008750916,0.419365296959877,1.0875121057033539,0.6617501831054687,3.0,100.0,1334.0,100.0
0.0004004363963963958,0.0004004363963963958,0.048576064109802246,1.5000399851799011,0.4205166172981262,1.0795233690738677,0.6644882583618164,3.0,101.0,1338.0,101.0
0.00040444036036035977,0.00040444036036035977,0.04880709648132324,1.490015172958374,0.4194743090867996,1.0705408656597137,0.6649166059494018,3.0,102.0,1326.0,102.0
0.00040844432432432374,0.00040844432432432374,0.0488854169845581,1.479787540435791,0.41706876635551454,1.0627187740802766,0.6657755851745606,3.0,103.0,1326.0,103.0
0.0004124482882882877,0.0004124482882882877,0.04871675968170166,1.4794192171096803,0.4234392410516739,1.0559799754619599,0.669278039932251,3.0,104.0,1349.0,104.0
0.00041645225225225163,0.00041645225225225163,0.0487777042388916,1.477309672832489,0.42655013263225555,1.050759538412094,0.6707876443862915,3.0,105.0,1328.0,105.0
0.00042045621621621555,0.00042045621621621555,0.04889793872833252,1.4731923508644105,0.4301610714197159,1.0430312764644623,0.6721679592132568,3.0,106.0,1331.0,106.0
0.0004244601801801795,0.0004244601801801795,0.04916469097137451,1.4687140774726868,0.42959377825260164,1.0391202938556672,0.6738025283813477,3.0,107.0,1333.0,107.0
0.00042846414414414344,0.00042846414414414344,0.04917726516723633,1.4665402364730835,0.4342875248193741,1.0322527062892914,0.6756857538223267,3.0,108.0,1332.0,108.0
0.00043246810810810735,0.00043246810810810735,0.0493260383605957,1.4637797045707703,0.440877103805542,1.0229025959968567,0.6777606105804443,3.0,109.0,1333.0,109.0
0.0004364720720720713,0.0004364720720720713,0.04966023921966553,1.4590619587898255,0.4388943934440613,1.0201675605773926,0.6784410047531128,3.0,110.0,1322.0,110.0
0.0004404760360360353,0.0004404760360360353,0.049591054916381834,1.4575176954269409,0.44183524370193483,1.0156824481487274,0.6801816415786743,3.0,111.0,1344.0,111.0
0.00044447999999999927,0.00044447999999999927,0.049402599334716794,1.455462670326233,0.44493621826171875,1.0105264472961426,0.6813254737854004,3.0,112.0,1336.0,112.0
0.00044848396396396324,0.00044848396396396324,0.049574337005615234,1.4506859517097472,0.44583694100379945,1.0048490071296692,0.6671550273895264,3.0,113.0,1324.0,113.0
0.0004524879279279272,0.0004524879279279272,0.0448638916015625,1.4464750838279725,0.4477368235588074,0.9987382578849793,0.6446568155288697,3.0,114.0,1327.0,114.0
0.00045649189189189124,0.00045649189189189124,0.043373489379882814,1.4445690083503724,0.44825166583061216,0.9963173401355744,0.6403707265853882,3.0,115.0,1339.0,115.0
0.0004604958558558552,0.0004604958558558552,0.0435304069519043,1.4436032128334046,0.44817760348320007,0.9954256093502045,0.6375362253189087,3.0,116.0,1334.0,116.0
0.00046449981981981924,0.00046449981981981924,0.043377137184143065,1.436624701023102,0.44985966861248017,0.9867650306224823,0.6357711219787597,3.0,117.0,1329.0,117.0
0.0004685037837837832,0.0004685037837837832,0.04331976890563965,1.4353310012817382,0.45038810431957244,0.9849428939819336,0.6351235294342041,3.0,118.0,1333.0,118.0
0.0004725077477477472,0.0004725077477477472,0.04322060585021972,1.4306449842453004,0.4539233428239822,0.9767216360569,0.6342746829986572,3.0,119.0,1333.0,119.0
0.0004765117117117111,0.0004765117117117111,0.0430994176864624,1.4252191829681395,0.4557950043678284,0.9694241738319397,0.6337698650360107,3.0,120.0,1332.0,120.0
0.00048051567567567507,0.00048051567567567507,0.052526178359985354,1.4250145649909973,0.45814185857772827,0.9668727016448975,0.645071439743042,4.0,121.0,1324.0,121.0
0.000484519639639639,0.000484519639639639,0.05297362804412842,1.4210342001914977,0.46025303184986116,0.9607811653614045,0.630643539428711,4.0,122.0,1334.0,122.0
0.000488523603603603,0.000488523603603603,0.052686634063720705,1.4140866923332214,0.45904788792133333,0.9550388014316559,0.6302292585372925,4.0,123.0,1331.0,123.0
0.0004925275675675669,0.0004925275675675669,0.05268106460571289,1.4100475001335144,0.46183399856090546,0.9482134985923767,0.6315271759033203,4.0,124.0,1347.0,124.0
0.0004965315315315308,0.0004965315315315308,0.052514772415161136,1.407885298728943,0.4644698405265808,0.9434154546260833,0.6318751192092895,4.0,125.0,1339.0,125.0
0.0005005354954954948,0.0005005354954954948,0.05249051570892334,1.4000252103805542,0.4623725187778473,0.9376526868343353,0.6318156290054321,4.0,126.0,1333.0,126.0
0.0005045394594594587,0.0005045394594594587,0.052554779052734375,1.3953293561935425,0.4654248964786529,0.9299044537544251,0.6314497900009155,4.0,127.0,1329.0,127.0
0.0005085434234234226,0.0005085434234234226,0.052870893478393556,1.3860401272773744,0.46747997403144836,0.9185601484775543,0.6321186542510986,4.0,128.0,1332.0,128.0
0.0005125473873873865,0.0005125473873873865,0.052465929985046386,1.3771113276481628,0.46554886281490326,0.9115624582767486,0.6312853240966797,4.0,129.0,1331.0,129.0
0.0005165513513513505,0.0005165513513513505,0.052332100868225095,1.36938334941864,0.4633565819263458,0.9060267615318298,0.6330381631851196,4.0,130.0,1334.0,130.0
0.0005205553153153146,0.0005205553153153146,0.041053085327148436,1.3618664014339448,0.4625397127866745,0.8993266820907593,0.6215991687774658,4.0,131.0,1335.0,131.0
0.0005245592792792786,0.0005245592792792786,0.04107107639312744,1.3551052439212798,0.46342210948467255,0.8916831266880035,0.6207947444915771,4.0,132.0,1328.0,132.0
0.0005285632432432425,0.0005285632432432425,0.04093494415283203,1.3466672956943513,0.4647273629903793,0.881939924955368,0.6197917890548706,4.0,133.0,1333.0,133.0
0.0005325672072072064,0.0005325672072072064,0.04095735073089599,1.3403282177448272,0.46710592567920683,0.8732222855091095,0.6208696222305298,4.0,134.0,1326.0,134.0
0.0005365711711711703,0.0005365711711711703,0.04075072288513184,1.3319057059288024,0.46926925420761106,0.862636445760727,0.6225650644302368,4.0,135.0,1338.0,135.0
0.0005405751351351343,0.0005405751351351343,0.040864419937133786,1.3269312262535096,0.4697164934873581,0.8572147274017334,0.6224862480163574,4.0,136.0,1324.0,136.0
0.0005445790990990983,0.0005445790990990983,0.0406983470916748,1.315201907157898,0.4667134326696396,0.8484884679317475,0.620798659324646,4.0,137.0,1327.0,137.0
0.0005485830630630623,0.0005485830630630623,0.04081516265869141,1.3108742713928223,0.4670974510908127,0.8437768137454986,0.6219739151000977,4.0,138.0,1334.0,138.0
0.0005525870270270263,0.0005525870270270263,0.04043238639831543,1.3031028378009797,0.4647390764951706,0.838363755941391,0.6216669416427613,4.0,139.0,1334.0,139.0
0.0005565909909909904,0.0005565909909909904,0.04041150093078613,1.2991779696941377,0.46436214208602905,0.834815821647644,0.6207823038101197,4.0,140.0,1332.0,140.0
0.0005605949549549543,0.0005605949549549543,0.04056708335876465,1.292531839609146,0.46363217771053317,0.828899656534195,0.6212840938568115,4.0,141.0,1334.0,141.0
0.0005645989189189182,0.0005645989189189182,0.04057955265045166,1.2817568576335907,0.4613227844238281,0.8204340672492981,0.6211327028274536,4.0,142.0,1333.0,142.0
0.0005686028828828821,0.0005686028828828821,0.04044126033782959,1.2723717820644378,0.4581529438495636,0.8142188310623169,0.6200502777099609,4.0,143.0,1332.0,143.0
0.000572606846846846,0.000572606846846846,0.04052648544311523,1.2664838683605195,0.45845787942409516,0.8080259823799133,0.6219024705886841,4.0,144.0,1337.0,144.0
0.0005766108108108101,0.0005766108108108101,0.0406887149810791,1.2554816281795502,0.4556678509712219,0.7998137712478638,0.6225600814819336,4.0,145.0,1339.0,145.0
0.000580614774774774,0.000580614774774774,0.040438599586486816,1.2431978785991669,0.4511398112773895,0.7920580625534057,0.6238994026184081,4.0,146.0,1338.0,146.0
0.0005846187387387379,0.0005846187387387379,0.040083088874816895,1.2298970139026641,0.4454948478937149,0.7844021618366241,0.6234837579727173,4.0,147.0,1342.0,147.0
0.0005886227027027018,0.0005886227027027018,0.03999197483062744,1.2376497495174408,0.4637824100255966,0.7738673341274261,0.6217449092864991,4.0,148.0,1323.0,148.0
0.0005926266666666658,0.0005926266666666658,0.040339417457580566,1.2350438630580902,0.4657677632570267,0.7692760956287384,0.622118525505066,4.0,149.0,1325.0,149.0
0.0005966306306306299,0.0005966306306306299,0.04050509929656983,1.2293128812313079,0.46693540036678316,0.7623774766921997,0.6207375001907348,4.0,150.0,1320.0,150.0
0.0006006345945945938,0.0006006345945945938,0.040348963737487795,1.2244000208377839,0.46845690071582796,0.7559431171417237,0.6194010639190674,4.0,151.0,1331.0,151.0
0.0006046385585585578,0.0006046385585585578,0.04040874004364014,1.2249569380283356,0.4763276332616806,0.7486293017864227,0.6211625623703003,4.0,152.0,1333.0,152.0
0.0006086425225225217,0.0006086425225225217,0.04034996032714844,1.2253725731372833,0.481391629576683,0.743980940580368,0.6221128320693969,4.0,153.0,1328.0,153.0
0.0006126464864864856,0.0006126464864864856,0.04097930908203125,1.2138264453411103,0.4777717024087906,0.7360547399520874,0.620698676109314,4.0,154.0,1324.0,154.0
0.0006166504504504497,0.0006166504504504497,0.04276919841766357,1.2038015949726104,0.47277426421642305,0.7310273265838623,0.6289866971969604,4.0,155.0,1333.0,155.0
0.0006206544144144136,0.0006206544144144136,0.044105424880981445,1.1964777433872222,0.47203729331493377,0.7244404470920562,0.6314009809494019,4.0,156.0,1343.0,156.0
0.0006246583783783776,0.0006246583783783776,0.04400771617889404,1.1830989134311676,0.4673954004049301,0.7157035112380982,0.629502420425415,4.0,157.0,1328.0,157.0
0.0006286623423423416,0.0006286623423423416,0.04398609638214111,1.1722945654392243,0.46253591537475586,0.7097586488723755,0.6286804151535034,4.0,158.0,1336.0,158.0
0.0006326663063063056,0.0006326663063063056,0.04418318748474121,1.1610145354270935,0.4559991121292114,0.7050154221057892,0.628084192276001,4.0,159.0,1329.0,159.0
0.0006366702702702695,0.0006366702702702695,0.04422267913818359,1.1570009398460388,0.45897106468677523,0.6980298733711243,0.6290217733383179,4.0,160.0,1335.0,160.0
0.0006406742342342334,0.0006406742342342334,0.051758465766906736,1.1432628953456878,0.4526267141103745,0.690636179447174,0.6365380048751831,5.0,161.0,1345.0,161.0
0.0006446781981981974,0.0006446781981981974,0.05210456848144531,1.1310295951366425,0.44795761644840243,0.6830719780921936,0.6343838357925415,5.0,162.0,1332.0,162.0
0.0006486821621621613,0.0006486821621621613,0.05182875633239746,1.1197588801383973,0.4423768338561058,0.6773820459842682,0.6349667024612426,5.0,163.0,1336.0,163.0
0.0006526861261261254,0.0006526861261261254,0.05231161117553711,1.1088851976394654,0.4380971857905388,0.6707880115509033,0.6351696109771728,5.0,164.0,1335.0,164.0
0.0006566900900900893,0.0006566900900900893,0.05182665348052978,1.1003274297714234,0.43405110329389573,0.6662763261795044,0.6333181858062744,5.0,165.0,1336.0,165.0
0.0006606940540540532,0.0006606940540540532,0.05138226509094238,1.0855257415771484,0.42973798245191575,0.6557877576351165,0.6329256534576416,5.0,166.0,1333.0,166.0
0.0006646980180180172,0.0006646980180180172,0.05127926349639893,1.0812519669532776,0.4295973047614098,0.6516546618938446,0.6316333198547364,5.0,167.0,1326.0,167.0
0.0006687019819819811,0.0006687019819819811,0.05117616176605225,1.070443184375763,0.4253885582089424,0.6450546264648438,0.6300826740264892,5.0,168.0,1328.0,168.0
0.0006727059459459451,0.0006727059459459451,0.05116023063659668,1.0625376415252685,0.4221967795491219,0.6403408634662628,0.6290173435211182,5.0,169.0,1329.0,169.0
0.000676709909909909,0.000676709909909909,0.05151105880737305,1.0559500527381898,0.41997511595487597,0.6359749388694763,0.6301344966888428,5.0,170.0,1346.0,170.0
