base_lr,lr,data_time,loss,loss_kpt,acc_pose,time,epoch,iter,memory,step
0.003999999999999999,0.003999999999999999,0.5781715597425189,0.11817324289253779,0.11817324289253779,0.12222222222222222,1.3566174983978272,1.0,35.0,11104.0,35.0
0.003999999999999999,0.003999999999999999,0.5727824370066324,0.12002170665396585,0.12002170665396585,0.15708812260536398,1.3450477057033114,1.0,36.0,11104.0,36.0
0.003999999999999999,0.003999999999999999,0.565000244089075,0.121990400391656,0.121990400391656,0.1511111111111111,1.3316440260088123,1.0,37.0,11104.0,37.0
0.003999999999999999,0.003999999999999999,0.5568034774378726,0.12355325096531918,0.12355325096531918,0.3160493827160494,1.317691815526862,1.0,38.0,11104.0,38.0
0.003999999999999999,0.003999999999999999,0.5508257975945106,0.12456365502797641,0.12456365502797641,0.4761904761904762,1.306579394218249,1.0,39.0,11104.0,39.0
0.003999999999999999,0.003999999999999999,0.545121967792511,0.12580446004867554,0.12580446004867554,0.5919540229885057,1.295524662733078,1.0,40.0,11104.0,40.0
0.003999999999999999,0.003999999999999999,0.5403077195330364,0.12589073108463752,0.12589073108463752,0.14285714285714288,1.2861802461670666,1.0,41.0,11104.0,41.0
0.003999999999999999,0.003999999999999999,0.5353460822786603,0.12587231965292067,0.12587231965292067,0.43678160919540227,1.2766477380480086,1.0,42.0,11104.0,42.0
0.003999999999999999,0.003999999999999999,0.5309606707373331,0.12550100944069928,0.12550100944069928,0.45555555555555555,1.268047532369924,1.0,43.0,11104.0,43.0
0.003999999999999999,0.003999999999999999,0.5264330343766646,0.12535866840996526,0.12535866840996526,0.5478927203065134,1.2593892866914922,1.0,44.0,11104.0,44.0
0.003999999999999999,0.003999999999999999,0.5217498302459717,0.1255870509478781,0.1255870509478781,0.3717948717948718,1.2509214242299398,1.0,45.0,11104.0,45.0
0.003999999999999999,0.003999999999999999,0.5172758413397748,0.12520116357051808,0.12520116357051808,0.1685823754789272,1.242834500644518,1.0,46.0,11104.0,46.0
0.003999999999999999,0.003999999999999999,0.5128122238402671,0.12461092418178599,0.12461092418178599,0.6049382716049382,1.2346716586579667,1.0,47.0,11104.0,47.0
0.003999999999999999,0.003999999999999999,0.5079906930526098,0.12449644831940532,0.12449644831940532,0.38709677419354843,1.226740837097168,1.0,48.0,11104.0,48.0
0.003999999999999999,0.003999999999999999,0.5044034695138737,0.12477936778141528,0.12477936778141528,0.43209876543209874,1.220463446208409,1.0,49.0,11104.0,49.0
0.003999999999999999,0.003999999999999999,0.5018866825103759,0.12488735392689705,0.12488735392689705,0.09999999999999999,1.2147332239151,1.0,50.0,11104.0,50.0
0.003999999999999999,0.003999999999999999,0.28726112365722656,0.1246723909676075,0.1246723909676075,0.28125,0.8696684169769288,1.0,51.0,11104.0,51.0
0.003999999999999999,0.003999999999999999,0.29283068180084226,0.12476123735308647,0.12476123735308647,0.21455938697318008,0.8680525541305542,1.0,52.0,11104.0,52.0
0.003999999999999999,0.003999999999999999,0.29852869510650637,0.12482693076133727,0.12482693076133727,0.23931623931623933,0.8685751104354859,1.0,53.0,11104.0,53.0
0.003999999999999999,0.003999999999999999,0.3045794010162354,0.12458855345845223,0.12458855345845223,0.03125,0.8709640121459961,1.0,54.0,11104.0,54.0
0.003999999999999999,0.003999999999999999,0.3104101514816284,0.12491995081305504,0.12491995081305504,0.30268199233716475,0.8741302013397216,1.0,55.0,11104.0,55.0
0.003999999999999999,0.003999999999999999,0.31673732280731204,0.12476025685667992,0.12476025685667992,0.4597701149425288,0.8785611343383789,1.0,56.0,11104.0,56.0
0.003999999999999999,0.003999999999999999,0.3236690139770508,0.12505275070667266,0.12505275070667266,0.16666666666666666,0.8836791849136353,1.0,57.0,11104.0,57.0
0.003999999999999999,0.003999999999999999,0.3240493392944336,0.12500432133674622,0.12500432133674622,0.11827956989247312,0.8835475730895996,1.0,58.0,11104.0,58.0
0.003999999999999999,0.003999999999999999,0.3238087177276611,0.12505452305078507,0.12505452305078507,0.18279569892473116,0.8832025623321533,1.0,59.0,11104.0,59.0
0.003999999999999999,0.003999999999999999,0.32549310207366944,0.12517877250909806,0.12517877250909806,0.43678160919540227,0.8847822904586792,1.0,60.0,11104.0,60.0
0.003999999999999999,0.003999999999999999,0.3247664213180542,0.12509708493947982,0.12509708493947982,0.7666666666666666,0.8843024063110352,1.0,61.0,11104.0,61.0
0.003999999999999999,0.003999999999999999,0.3238731002807617,0.1250079682469368,0.1250079682469368,0.27777777777777773,0.8837981796264649,1.0,62.0,11104.0,62.0
0.003999999999999999,0.003999999999999999,0.3221776103973389,0.12474890083074569,0.12474890083074569,0.40613026819923376,0.8827916240692139,1.0,63.0,11104.0,63.0
0.003999999999999999,0.003999999999999999,0.3152981472015381,0.1235207249224186,0.1235207249224186,0.4666666666666667,0.8726547145843506,1.0,64.0,5302.0,64.0
0.003999999999999999,0.003999999999999999,0.32389827728271486,0.12340203613042831,0.12340203613042831,0.30158730158730157,0.8815854310989379,2.0,65.0,11104.0,65.0
0.003999999999999999,0.003999999999999999,0.32249935626983645,0.12322212725877763,0.12322212725877763,0.7023809523809524,0.8802825212478638,2.0,66.0,11104.0,66.0
0.003999999999999999,0.003999999999999999,0.3234287405014038,0.12314194276928901,0.12314194276928901,0.16666666666666666,0.8809896516799927,2.0,67.0,11104.0,67.0
0.003999999999999999,0.003999999999999999,0.32446972370147703,0.12275161772966385,0.12275161772966385,0.8777777777777778,0.8822173023223877,2.0,68.0,11104.0,68.0
0.003999999999999999,0.003999999999999999,0.32445096015930175,0.12218906566500663,0.12218906566500663,0.6333333333333333,0.8828276443481445,2.0,69.0,11104.0,69.0
0.003999999999999999,0.003999999999999999,0.32496304512023927,0.12213733837008477,0.12213733837008477,0.3452380952380952,0.8842225742340087,2.0,70.0,11104.0,70.0
0.003999999999999999,0.003999999999999999,0.32671001434326175,0.12193921878933907,0.12193921878933907,0.5333333333333333,0.8859518527984619,2.0,71.0,11104.0,71.0
0.003999999999999999,0.003999999999999999,0.3279551362991333,0.12160972937941551,0.12160972937941551,0.6628352490421455,0.8873011875152588,2.0,72.0,11104.0,72.0
0.003999999999999999,0.003999999999999999,0.33164895057678223,0.12134868070483208,0.12134868070483208,0.53125,0.8913157701492309,2.0,73.0,11104.0,73.0
0.003999999999999999,0.003999999999999999,0.3316196918487549,0.11902846485376357,0.11902846485376357,0.7111111111111111,0.8917968511581421,2.0,74.0,11104.0,74.0
0.003999999999999999,0.003999999999999999,0.334242582321167,0.11857395455241203,0.11857395455241203,0.3333333333333333,0.8947087955474854,2.0,75.0,11104.0,75.0
0.003999999999999999,0.003999999999999999,0.3361266326904297,0.11856950849294662,0.11856950849294662,0.5595238095238095,0.8968231821060181,2.0,76.0,11104.0,76.0
0.003999999999999999,0.003999999999999999,0.3358375692367554,0.11780544430017471,0.11780544430017471,0.37606837606837606,0.8972141456604004,2.0,77.0,11104.0,77.0
0.003999999999999999,0.003999999999999999,0.33725390911102293,0.11724381044507026,0.11724381044507026,0.18888888888888888,0.8989712572097779,2.0,78.0,11104.0,78.0
0.003999999999999999,0.003999999999999999,0.33757619380950926,0.11671303629875183,0.11671303629875183,0.38314176245210724,0.8991634273529052,2.0,79.0,11104.0,79.0
0.003999999999999999,0.003999999999999999,0.3380289697647095,0.10988864541053772,0.10988864541053772,0.842911877394636,0.8997328567504883,2.0,80.0,11104.0,80.0
0.003999999999999999,0.003999999999999999,0.33943475246429444,0.10736977100372315,0.10736977100372315,0.9222222222222222,0.9012383937835693,2.0,81.0,11104.0,81.0
0.003999999999999999,0.003999999999999999,0.33834381580352785,0.10615381866693496,0.10615381866693496,0.38888888888888884,0.9008492469787598,2.0,82.0,11104.0,82.0
0.003999999999999999,0.003999999999999999,0.33646496772766116,0.10098257422447204,0.10098257422447204,0.5376344086021505,0.8991588878631592,2.0,83.0,11104.0,83.0
0.003999999999999999,0.003999999999999999,0.3348934984207153,0.0988840927183628,0.0988840927183628,0.5625,0.897965669631958,2.0,84.0,11104.0,84.0
0.003999999999999999,0.003999999999999999,0.3342508840560913,0.09740065172314644,0.09740065172314644,0.5333333333333333,0.8971928215026855,2.0,85.0,11104.0,85.0
0.003999999999999999,0.003999999999999999,0.3325740194320679,0.09526663944125176,0.09526663944125176,0.47179487179487184,0.8958090782165528,2.0,86.0,11104.0,86.0
0.003999999999999999,0.003999999999999999,0.3336974334716797,0.0928650763630867,0.0928650763630867,0.2222222222222222,0.8972099590301513,2.0,87.0,11104.0,87.0
0.003999999999999999,0.003999999999999999,0.3359135627746582,0.09050704225897789,0.09050704225897789,0.8602150537634409,0.9005162143707275,2.0,88.0,11104.0,88.0
0.003999999999999999,0.003999999999999999,0.3360723829269409,0.08867838934063911,0.08867838934063911,0.5333333333333333,0.9008663320541381,2.0,89.0,11104.0,89.0
0.003999999999999999,0.003999999999999999,0.3352040719985962,0.08653909057378768,0.08653909057378768,0.3611111111111111,0.9005549955368042,2.0,90.0,11104.0,90.0
0.003999999999999999,0.003999999999999999,0.33438515186309814,0.08539217427372932,0.08539217427372932,0.408974358974359,0.9000682783126831,2.0,91.0,11104.0,91.0
0.003999999999999999,0.003999999999999999,0.3340194797515869,0.08421646073460579,0.08421646073460579,0.5111111111111111,0.900118465423584,2.0,92.0,11104.0,92.0
0.003999999999999999,0.003999999999999999,0.33338070392608643,0.08336013913154602,0.08336013913154602,0.40613026819923376,0.8997620058059692,2.0,93.0,11104.0,93.0
0.003999999999999999,0.003999999999999999,0.33305820465087893,0.08239862218499183,0.08239862218499183,0.48809523809523814,0.9001123332977294,2.0,94.0,11104.0,94.0
0.003999999999999999,0.003999999999999999,0.33200706005096436,0.08085717767477035,0.08085717767477035,0.9222222222222222,0.8991512250900269,2.0,95.0,11104.0,95.0
0.003999999999999999,0.003999999999999999,0.3323313093185425,0.07992147564888001,0.07992147564888001,0.5517241379310345,0.8996033382415771,2.0,96.0,11104.0,96.0
0.003999999999999999,0.003999999999999999,0.33281003952026367,0.0791235102713108,0.0791235102713108,0.78125,0.9005270862579345,2.0,97.0,11104.0,97.0
0.003999999999999999,0.003999999999999999,0.33457558155059813,0.07796259671449661,0.07796259671449661,0.5888888888888889,0.9024360609054566,2.0,98.0,11104.0,98.0
0.003999999999999999,0.003999999999999999,0.3336193609237671,0.07663523390889168,0.07663523390889168,0.40613026819923376,0.9012854957580566,2.0,99.0,11104.0,99.0
0.003999999999999999,0.003999999999999999,0.33342561244964597,0.07528960153460502,0.07528960153460502,0.5555555555555555,0.9016334772109985,2.0,100.0,11104.0,100.0
0.003999999999999999,0.003999999999999999,0.3330219078063965,0.07480234310030937,0.07480234310030937,0.6172839506172839,0.9016738605499267,2.0,101.0,11104.0,101.0
0.003999999999999999,0.003999999999999999,0.3329939365386963,0.07392927445471287,0.07392927445471287,0.7333333333333334,0.9017074394226074,2.0,102.0,11104.0,102.0
0.003999999999999999,0.003999999999999999,0.33329766273498534,0.07290445901453495,0.07290445901453495,0.6875,0.9022627735137939,2.0,103.0,11104.0,103.0
0.003999999999999999,0.003999999999999999,0.33348546028137205,0.0722711905092001,0.0722711905092001,0.47509578544061304,0.9025360488891602,2.0,104.0,11104.0,104.0
0.003999999999999999,0.003999999999999999,0.3339753770828247,0.07135626278817654,0.07135626278817654,0.2555555555555556,0.9032842111587525,2.0,105.0,11104.0,105.0
0.003999999999999999,0.003999999999999999,0.3333849811553955,0.07075388595461846,0.07075388595461846,0.5913978494623656,0.9030460786819458,2.0,106.0,11104.0,106.0
0.003999999999999999,0.003999999999999999,0.3328236484527588,0.06998708486557007,0.06998708486557007,0.632183908045977,0.9027145051956177,2.0,107.0,11104.0,107.0
0.003999999999999999,0.003999999999999999,0.33383008480072024,0.06936490394175053,0.06936490394175053,0.946236559139785,0.9039715719223023,2.0,108.0,11104.0,108.0
0.003999999999999999,0.003999999999999999,0.33315606117248536,0.06903957955539226,0.06903957955539226,0.5357142857142857,0.9033163785934448,2.0,109.0,11104.0,109.0
0.003999999999999999,0.003999999999999999,0.33239470958709716,0.06854736544191838,0.06854736544191838,0.5632183908045977,0.9031695699691773,2.0,110.0,11104.0,110.0
0.003999999999999999,0.003999999999999999,0.33176566123962403,0.06813989348709583,0.06813989348709583,0.7758620689655172,0.902962121963501,2.0,111.0,11104.0,111.0
0.003999999999999999,0.003999999999999999,0.33112053394317625,0.06784729264676571,0.06784729264676571,0.38697318007662834,0.9025157403945923,2.0,112.0,11104.0,112.0
0.003999999999999999,0.003999999999999999,0.33204212665557864,0.06749507300555706,0.06749507300555706,0.5747126436781609,0.9034831523895264,2.0,113.0,11104.0,113.0
0.003999999999999999,0.003999999999999999,0.3388584327697754,0.06818201072514057,0.06818201072514057,0.48809523809523814,0.9142368364334107,2.0,114.0,11104.0,114.0
0.003999999999999999,0.003999999999999999,0.3292826557159424,0.06790329836308956,0.06790329836308956,0.5216049382716049,0.9050864744186401,2.0,115.0,11104.0,115.0
0.003999999999999999,0.003999999999999999,0.3286711120605469,0.06741835042834282,0.06741835042834282,0.7444444444444445,0.9051482582092285,2.0,116.0,11104.0,116.0
0.003999999999999999,0.003999999999999999,0.32683888912200926,0.06703385353088379,0.06703385353088379,0.6222222222222222,0.903775200843811,2.0,117.0,11104.0,117.0
0.003999999999999999,0.003999999999999999,0.32482252597808836,0.06708040416240692,0.06708040416240692,0.546984126984127,0.9017645454406739,2.0,118.0,11104.0,118.0
0.003999999999999999,0.003999999999999999,0.3250287055969238,0.06697632171213627,0.06697632171213627,0.2795698924731183,0.9021486568450928,2.0,119.0,11104.0,119.0
0.003999999999999999,0.003999999999999999,0.32438475608825684,0.0664229966700077,0.0664229966700077,0.8333333333333334,0.9018893241882324,2.0,120.0,11104.0,120.0
0.003999999999999999,0.003999999999999999,0.32230947971343993,0.06611801832914352,0.06611801832914352,0.6973180076628352,0.9000122833251953,2.0,121.0,11104.0,121.0
0.003999999999999999,0.003999999999999999,0.3207655668258667,0.06568096458911896,0.06568096458911896,0.6746031746031745,0.8983098173141479,2.0,122.0,11104.0,122.0
0.003999999999999999,0.003999999999999999,0.318453893661499,0.065389034897089,0.065389034897089,0.6071428571428571,0.8964156198501587,2.0,123.0,11104.0,123.0
0.003999999999999999,0.003999999999999999,0.31859703063964845,0.06505890510976314,0.06505890510976314,0.2903225806451613,0.8963633298873901,2.0,124.0,11104.0,124.0
0.003999999999999999,0.003999999999999999,0.3162792110443115,0.06500020004808903,0.06500020004808903,0.45555555555555555,0.8946618461608886,2.0,125.0,11104.0,125.0
0.003999999999999999,0.003999999999999999,0.3139781904220581,0.06496037639677525,0.06496037639677525,0.39285714285714285,0.8926908349990845,2.0,126.0,11104.0,126.0
0.003999999999999999,0.003999999999999999,0.3145284032821655,0.06459512956440448,0.06459512956440448,0.6206896551724138,0.9023953294754028,2.0,127.0,11104.0,127.0
0.003999999999999999,0.003999999999999999,0.31170063018798827,0.06367105558514595,0.06367105558514595,0.6410256410256411,0.9118901538848877,2.0,128.0,5302.0,128.0
0.003999999999999999,0.003999999999999999,0.3274958562850952,0.06338737592101097,0.06338737592101097,0.45555555555555555,0.9242640829086304,3.0,129.0,11104.0,129.0
0.003999999999999999,0.003999999999999999,0.3268001222610474,0.06339920490980148,0.06339920490980148,0.3452380952380952,0.9205428218841553,3.0,130.0,11104.0,130.0
0.003999999999999999,0.003999999999999999,0.32739518165588377,0.06319937489926815,0.06319937489926815,0.84375,0.9177418661117553,3.0,131.0,11104.0,131.0
0.003999999999999999,0.003999999999999999,0.32664754867553714,0.0628079579770565,0.0628079579770565,0.6021505376344086,0.9131092977523804,3.0,132.0,11104.0,132.0
0.003999999999999999,0.003999999999999999,0.3255023097991943,0.0627312134206295,0.0627312134206295,0.6206896551724138,0.9083922624588012,3.0,133.0,11104.0,133.0
0.003999999999999999,0.003999999999999999,0.32573317527770995,0.06261963151395321,0.06261963151395321,0.6333333333333333,0.9049863386154174,3.0,134.0,11104.0,134.0
0.003999999999999999,0.003999999999999999,0.3258609914779663,0.06240913636982441,0.06240913636982441,0.7999999999999999,0.9012015867233276,3.0,135.0,11104.0,135.0
0.003999999999999999,0.003999999999999999,0.326223726272583,0.06202899605035782,0.06202899605035782,0.2988505747126437,0.897564058303833,3.0,136.0,11104.0,136.0
0.003999999999999999,0.003999999999999999,0.32480530261993407,0.06166633613407612,0.06166633613407612,0.935483870967742,0.8921597909927368,3.0,137.0,11104.0,137.0
0.003999999999999999,0.003999999999999999,0.32366028785705564,0.06144213788211346,0.06144213788211346,0.6333333333333333,0.8862042140960693,3.0,138.0,11104.0,138.0
0.003999999999999999,0.003999999999999999,0.3230436372756958,0.06117237403988838,0.06117237403988838,0.7432950191570882,0.881145896911621,3.0,139.0,11104.0,139.0
0.003999999999999999,0.003999999999999999,0.32346621036529544,0.06099177323281765,0.06099177323281765,0.2777777777777778,0.8774383592605591,3.0,140.0,11104.0,140.0
0.003999999999999999,0.003999999999999999,0.32382688522338865,0.06077228508889675,0.06077228508889675,0.632183908045977,0.873121280670166,3.0,141.0,11104.0,141.0
0.003999999999999999,0.003999999999999999,0.3235688447952271,0.060631487518548965,0.060631487518548965,0.5079365079365079,0.8684295082092285,3.0,142.0,11104.0,142.0
0.003999999999999999,0.003999999999999999,0.3235922622680664,0.06047892183065415,0.06047892183065415,0.6222222222222222,0.8640649986267089,3.0,143.0,11104.0,143.0
0.003999999999999999,0.003999999999999999,0.3223393964767456,0.06028387017548084,0.06028387017548084,0.7432950191570882,0.8581853532791137,3.0,144.0,11104.0,144.0
0.003999999999999999,0.003999999999999999,0.3238436269760132,0.060224491879343985,0.060224491879343985,0.5095785440613027,0.8560163116455078,3.0,145.0,11104.0,145.0
0.003999999999999999,0.003999999999999999,0.3238310623168945,0.0602859703451395,0.0602859703451395,0.49691358024691357,0.8519969463348389,3.0,146.0,11104.0,146.0
0.003999999999999999,0.003999999999999999,0.3221514654159546,0.060155680403113365,0.060155680403113365,0.978494623655914,0.846158971786499,3.0,147.0,11104.0,147.0
0.003999999999999999,0.003999999999999999,0.32070562839508054,0.05997797332704067,0.05997797332704067,0.6236559139784946,0.8406206130981445,3.0,148.0,11104.0,148.0
0.003999999999999999,0.003999999999999999,0.32015601634979246,0.06008683942258358,0.06008683942258358,0.6920289855072465,0.8360641384124756,3.0,149.0,11104.0,149.0
0.003999999999999999,0.003999999999999999,0.3181719589233398,0.059890714436769486,0.059890714436769486,0.9777777777777779,0.8294000625610352,3.0,150.0,11104.0,150.0
0.003999999999999999,0.003999999999999999,0.3185742950439453,0.059497087448835376,0.059497087448835376,0.9555555555555556,0.8256447982788085,3.0,151.0,11104.0,151.0
0.003999999999999999,0.003999999999999999,0.3191783666610718,0.05964212767779827,0.05964212767779827,0.48395061728395067,0.8218646287918091,3.0,152.0,11104.0,152.0
0.003999999999999999,0.003999999999999999,0.3193088245391846,0.059474053531885146,0.059474053531885146,0.6451612903225806,0.8174670648574829,3.0,153.0,11104.0,153.0
0.003999999999999999,0.003999999999999999,0.3189795207977295,0.05945247128605843,0.05945247128605843,0.514102564102564,0.8127455091476441,3.0,154.0,11104.0,154.0
0.003999999999999999,0.003999999999999999,0.31822254657745364,0.05928269654512405,0.05928269654512405,0.3010752688172043,0.8074272203445435,3.0,155.0,11104.0,155.0
0.003999999999999999,0.003999999999999999,0.3180834674835205,0.05930067002773285,0.05930067002773285,0.632183908045977,0.8024245119094848,3.0,156.0,11104.0,156.0
0.003999999999999999,0.003999999999999999,0.31795688152313234,0.05939288221299648,0.05939288221299648,0.5950617283950618,0.7982128810882568,3.0,157.0,11104.0,157.0
0.003999999999999999,0.003999999999999999,0.31738020420074464,0.05940996341407299,0.05940996341407299,0.38697318007662834,0.7931716871261597,3.0,158.0,11104.0,158.0
0.003999999999999999,0.003999999999999999,0.3175647497177124,0.05938063241541386,0.05938063241541386,0.5,0.7893436002731323,3.0,159.0,11104.0,159.0
0.003999999999999999,0.003999999999999999,0.31662496566772463,0.0591350594162941,0.0591350594162941,0.2988505747126437,0.7835627460479736,3.0,160.0,11104.0,160.0
0.003999999999999999,0.003999999999999999,0.31819078922271726,0.05905332617461681,0.05905332617461681,0.4087301587301588,0.7804384565353394,3.0,161.0,11104.0,161.0
0.003999999999999999,0.003999999999999999,0.3185365390777588,0.05888461053371429,0.05888461053371429,0.7962962962962963,0.7758350229263306,3.0,162.0,11104.0,162.0
0.003999999999999999,0.003999999999999999,0.31853954792022704,0.05873899281024933,0.05873899281024933,0.49808429118773945,0.7711492395401001,3.0,163.0,11104.0,163.0
0.003999999999999999,0.003999999999999999,0.3174809265136719,0.05852569162845612,0.05852569162845612,0.4540229885057471,0.7654856777191162,3.0,164.0,11104.0,164.0
0.003999999999999999,0.003999999999999999,0.3178048849105835,0.05845887824892998,0.05845887824892998,0.5238095238095238,0.7612159013748169,3.0,165.0,11104.0,165.0
0.003999999999999999,0.003999999999999999,0.31823702812194826,0.058297909572720526,0.058297909572720526,0.9354838709677419,0.756739501953125,3.0,166.0,11104.0,166.0
0.003999999999999999,0.003999999999999999,0.3193214797973633,0.05796755515038967,0.05796755515038967,0.3218390804597701,0.7534306764602661,3.0,167.0,11104.0,167.0
0.003999999999999999,0.003999999999999999,0.3184624052047729,0.05765621766448021,0.05765621766448021,0.5833333333333334,0.7481867170333862,3.0,168.0,11104.0,168.0
0.003999999999999999,0.003999999999999999,0.31857469558715823,0.0575293855369091,0.0575293855369091,0.6236559139784946,0.7440391063690186,3.0,169.0,11104.0,169.0
0.003999999999999999,0.003999999999999999,0.3190815210342407,0.057459163814783096,0.057459163814783096,0.7318007662835249,0.739934868812561,3.0,170.0,11104.0,170.0
0.003999999999999999,0.003999999999999999,0.32002461433410645,0.05734663508832455,0.05734663508832455,0.6344086021505376,0.7367051410675048,3.0,171.0,11104.0,171.0
0.003999999999999999,0.003999999999999999,0.3217718505859375,0.057296747788786885,0.057296747788786885,0.935483870967742,0.7340906524658203,3.0,172.0,11104.0,172.0
0.003999999999999999,0.003999999999999999,0.3212066888809204,0.0573649799823761,0.0573649799823761,0.7999999999999999,0.7286869716644288,3.0,173.0,11104.0,173.0
0.003999999999999999,0.003999999999999999,0.32031764030456544,0.05722444385290146,0.05722444385290146,0.7962962962962963,0.7234597826004028,3.0,174.0,11104.0,174.0
0.003999999999999999,0.003999999999999999,0.319989972114563,0.057164409160614015,0.057164409160614015,0.6709401709401709,0.7182814693450927,3.0,175.0,11104.0,175.0
