coco/AP,coco/AP .5,coco/AP .75,coco/AP (M),coco/AP (L),coco/AR,coco/AR .5,coco/AR .75,coco/AR (M),coco/AR (L),PCK,AUC,NME,data_time,time,step
0.5812239577888769,0.8835849648313249,0.5607602127686457,0.9144781392878084,0.5848362603721184,0.6467819148936171,0.925,0.6093085106382979,0.9461864406779661,0.6493351063829788,1.0,0.8384219858156031,0.05018082857131958,0.20933811366558075,0.26539260149002075,10.0
0.7300972223941902,0.9582508250825083,0.7593766088123206,0.9389348869438868,0.7349086959048018,0.7915691489361703,0.975,0.8364361702127661,0.9652542372881356,0.7943351063829786,1.0,0.8748138297872343,0.03580641746520996,0.0983719018789438,0.15574225645798903,20.0
0.7907464861538306,1.0,0.83356529776073,0.9438037714496657,0.7951799610873711,0.856063829787234,1.0,0.910372340425532,0.9682203389830508,0.8580851063829786,1.0,0.8936702127659577,0.028153851628303528,0.00620581553532527,0.21213254928588868,30.0
0.7575186427458249,0.9762376237623762,0.7664532791692051,0.9397118196977579,0.7618776042967698,0.8323936170212765,0.9875,0.861436170212766,0.9669491525423728,0.8338829787234042,1.0,0.8852039007092202,0.03080815076828003,0.00782637229332557,0.21586058689997747,40.0
0.8790368810075025,1.0,0.9950284390141142,0.9407461202926994,0.8814314193916011,0.9137234042553193,1.0,0.9989361702127659,0.9648305084745763,0.9151063829787234,1.0,0.9065780141843974,0.022131510078907013,0.09074167471665602,0.14264656580411472,50.0
